timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68734E+12,10016,Open Project,200,OK,Thread Group 1-13,text,TRUE,,707352,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,484,BMS Launch,200,OK,Thread Group 1-18,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,10011,Device Graphs,200,OK,Thread Group 1-10,text,TRUE,,717966,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,3232,Login,200,OK,Thread Group 1-17,text,TRUE,,687685,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,172,Logout,200,OK,Thread Group 1-9,text,TRUE,,1778,0,10,10,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10013,Open Project,200,OK,Thread Group 1-14,text,TRUE,,707351,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,455,BMS Launch,200,OK,Thread Group 1-19,text,TRUE,,1778,0,10,10,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,3356,Login,200,OK,Thread Group 1-18,text,TRUE,,687686,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,10000,Device Graphs,200,OK,Thread Group 1-11,text,TRUE,,717966,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,368,Logout,200,OK,Thread Group 1-10,text,TRUE,,1778,0,11,11,https://10.254.152.98/user/login,0,0,0
1.68734E+12,10005,Open Project,200,OK,Thread Group 1-15,text,TRUE,,707350,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
1.68734E+12,618,BMS Launch,200,OK,Thread Group 1-20,text,TRUE,,1778,0,11,11,http://10.254.152.98:8080/user/login,0,0,0
1.68734E+12,3502,Login,200,OK,Thread Group 1-19,text,TRUE,,687687,0,10,10,https://10.254.152.98/home,0,0,0
1.68734E+12,10003,Device Graphs,200,OK,Thread Group 1-12,text,TRUE,,717966,0,10,10,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1.68734E+12,10005,Open Project,200,OK,Thread Group 1-16,text,TRUE,,707351,0,11,11,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&url=%2Ffin5%2Fdemo%3FprojectRef%3D%401eedac62-ea569755%26title%3DshowSettings,0,0,0
